computer,process_key,window_start,event_count,unique_images,unique_files,unique_extensions,unique_destination_ips,suspicious_path_count,file_activity_count,registry_activity_count,network_activity_count,event_1_count,event_3_count,event_7_count,event_11_count,event_12_count,event_13_count,event_23_count,event_26_count,label,technique_id,scenario,source
win-dc-974.attackrange.local,{05ADC7E1-7071-603D-5888-00000000AD01},2021-03-01 22:53:35+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7072-603D-5988-00000000AD01},2021-03-01 22:53:35+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7072-603D-5A88-00000000AD01},2021-03-01 22:53:35+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7072-603D-5B88-00000000AD01},2021-03-01 22:53:35+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7072-603D-5C88-00000000AD01},2021-03-01 22:53:35+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7073-603D-5D88-00000000AD01},2021-03-01 22:53:35+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7073-603D-5E88-00000000AD01},2021-03-01 22:53:35+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7073-603D-5F88-00000000AD01},2021-03-01 22:53:30+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7073-603D-5F88-00000000AD01},2021-03-01 22:53:35+00:00,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7073-603D-5F88-00000000AD01},2021-03-01 22:53:40+00:00,2,1,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-708D-603D-6088-00000000AD01},2021-03-01 22:54:05+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-708E-603D-6188-00000000AD01},2021-03-01 22:54:05+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-708E-603D-6288-00000000AD01},2021-03-01 22:54:05+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7091-603D-6388-00000000AD01},2021-03-01 22:54:05+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7094-603D-6488-00000000AD01},2021-03-01 22:54:10+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7094-603D-6588-00000000AD01},2021-03-01 22:54:10+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7095-603D-6688-00000000AD01},2021-03-01 22:54:10+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70C9-603D-6788-00000000AD01},2021-03-01 22:55:05+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70CA-603D-6888-00000000AD01},2021-03-01 22:55:05+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70CA-603D-6988-00000000AD01},2021-03-01 22:55:05+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70CD-603D-6A88-00000000AD01},2021-03-01 22:55:05+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70D0-603D-6B88-00000000AD01},2021-03-01 22:55:10+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70D0-603D-6C88-00000000AD01},2021-03-01 22:55:10+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70D1-603D-6D88-00000000AD01},2021-03-01 22:55:10+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70EC-603D-6F88-00000000AD01},2021-03-01 22:55:40+00:00,6,1,4,3,0,5,5,0,0,1,0,0,2,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70EC-603D-7088-00000000AD01},2021-03-01 22:55:40+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70EC-603D-7188-00000000AD01},2021-03-01 22:55:40+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70EC-603D-7288-00000000AD01},2021-03-01 22:55:40+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70ED-603D-7388-00000000AD01},2021-03-01 22:55:40+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70ED-603D-7488-00000000AD01},2021-03-01 22:55:35+00:00,3,1,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70ED-603D-7488-00000000AD01},2021-03-01 22:55:40+00:00,5,1,2,2,0,3,3,0,0,1,0,1,1,0,0,2,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70ED-603D-7488-00000000AD01},2021-03-01 22:55:45+00:00,2,1,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70ED-603D-7688-00000000AD01},2021-03-01 22:55:40+00:00,4,2,2,2,0,3,3,0,0,1,0,0,1,0,0,2,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F2-603D-7788-00000000AD01},2021-03-01 22:55:45+00:00,11,1,7,6,0,10,10,0,0,1,0,0,3,0,0,7,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F2-603D-7888-00000000AD01},2021-03-01 22:55:45+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F2-603D-7988-00000000AD01},2021-03-01 22:55:45+00:00,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F3-603D-7A88-00000000AD01},2021-03-01 22:55:45+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F3-603D-7C88-00000000AD01},2021-03-01 22:55:45+00:00,13,1,8,7,0,12,12,0,0,1,0,0,3,0,0,9,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F3-603D-7D88-00000000AD01},2021-03-01 22:55:45+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F3-603D-7E88-00000000AD01},2021-03-01 22:55:45+00:00,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F3-603D-7F88-00000000AD01},2021-03-01 22:55:45+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F4-603D-8188-00000000AD01},2021-03-01 22:55:45+00:00,11,1,7,6,0,10,10,0,0,1,0,0,3,0,0,7,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F4-603D-8288-00000000AD01},2021-03-01 22:55:45+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F4-603D-8388-00000000AD01},2021-03-01 22:55:45+00:00,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F4-603D-8488-00000000AD01},2021-03-01 22:55:45+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F5-603D-8688-00000000AD01},2021-03-01 22:55:45+00:00,12,1,7,7,0,11,11,0,0,1,0,0,3,0,0,8,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F5-603D-8688-00000000AD01},2021-03-01 22:55:50+00:00,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F5-603D-8788-00000000AD01},2021-03-01 22:55:45+00:00,5,1,3,2,0,4,4,0,0,1,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F5-603D-8888-00000000AD01},2021-03-01 22:55:45+00:00,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F5-603D-8988-00000000AD01},2021-03-01 22:55:45+00:00,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-70F5-603D-8988-00000000AD01},2021-03-01 22:55:50+00:00,4,1,3,2,0,4,4,0,0,0,0,0,1,0,0,3,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7946-6039-1610-00000000AD01},2021-03-01 22:52:50+00:00,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7946-6039-1610-00000000AD01},2021-03-01 22:54:50+00:00,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7946-6039-1610-00000000AD01},2021-03-02 16:52:25+00:00,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7946-6039-1610-00000000AD01},2021-03-02 16:52:35+00:00,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7946-6039-1610-00000000AD01},2021-03-02 16:53:25+00:00,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7946-6039-1610-00000000AD01},2021-03-02 16:54:25+00:00,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7946-6039-1610-00000000AD01},2021-03-02 16:56:25+00:00,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7946-6039-1610-00000000AD01},2021-03-02 16:57:35+00:00,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-7946-6039-1610-00000000AD01},2021-03-02 16:58:25+00:00,2,1,2,1,0,2,2,0,0,0,0,0,0,0,0,2,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-01 22:52:50+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-01 22:53:00+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-01 22:53:55+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-01 22:54:00+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-01 22:54:55+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-01 22:55:00+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:51:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:51:35+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:52:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:52:35+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:53:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:53:35+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:54:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:54:35+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:55:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:55:35+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:56:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:56:35+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:57:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:57:35+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:58:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:58:35+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:59:25+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB1F-603C-5979-00000000AD01},2021-03-02 16:59:35+00:00,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB27-603C-8779-00000000AD01},2021-03-01 22:52:40+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
win-dc-974.attackrange.local,{05ADC7E1-FB27-603C-8779-00000000AD01},2021-03-01 22:52:45+00:00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,T1059.001,atomic_red_team,data\datasets\splunk_attack_data\datasets\attack_techniques\T1059.001\atomic_red_team\windows-sysmon.log
